"Tyre wear FL", "Tyre wear FR", "Tyre wear RL", "Tyre wear RR", "Ambient temp", "Track temp", "Current time", "Lap number"
4.2135059833527, 2.9865860939026, 2.2013664245605, 1.9912958145142, 4.8455457687378, 12.038251876831, 114.4990234375, 4
4.2150855064392, 2.9892265796661, 2.202308177948, 1.9927203655243, 4.8455457687378, 12.038249969482, 114.56506347656, 4
4.2161583900452, 2.991396188736, 2.2029995918274, 1.9938230514526, 4.8455452919006, 12.038249969482, 114.61499023438, 4
4.2174518108368, 2.9938638210297, 2.2038042545319, 1.9949972629547, 4.8455452919006, 12.038249015808, 114.6650390625, 4
4.2185723781586, 2.9967427253723, 2.2046506404877, 1.9962072372437, 4.8455448150635, 12.038248062134, 114.71496582031, 4
4.2198002338409, 3.0001103878021, 2.2055268287659, 1.9975006580353, 4.8455448150635, 12.038247108459, 114.76501464844, 4
4.2211055755615, 3.0038177967072, 2.2065162658691, 1.9989371299744, 4.8455448150635, 12.038246154785, 114.81506347656, 4
4.2222023010254, 3.0072450637817, 2.2075295448303, 2.0004391670227, 4.8455443382263, 12.038245201111, 114.86499023438, 4
4.2230784893036, 3.0102610588074, 2.2084772586823, 2.0017981529236, 4.8455443382263, 12.038244247437, 114.9150390625, 4
4.2237281799316, 3.0125379562378, 2.2093534469604, 2.0032942295074, 4.8455438613892, 12.038243293762, 114.96496582031, 4
4.224157333374, 3.0139684677124, 2.2100269794464, 2.0044922828674, 4.8455438613892, 12.038243293762, 115.01501464844, 4
4.2244374752045, 3.0146896839142, 2.2105038166046, 2.0054817199707, 4.845543384552, 12.038242340088, 115.06506347656, 4
4.2245388031006, 3.0148863792419, 2.2107601165771, 2.0060241222382, 4.845543384552, 12.038241386414, 115.11499023438, 4
4.2245447635651, 3.0148923397064, 2.2108316421509, 2.0062685012817, 4.8455429077148, 12.038240432739, 115.1650390625, 4
4.2245447635651, 3.0148923397064, 2.2108316421509, 2.006334066391, 4.8455429077148, 12.038239479065, 115.21496582031, 4
4.2245447635651, 3.0148923397064, 2.2108376026154, 2.0063459873199, 4.8455429077148, 12.038238525391, 115.26501464844, 4
4.2245447635651, 3.0148923397064, 2.2108435630798, 2.0063519477844, 4.8455424308777, 12.038237571716, 115.31506347656, 4
4.2245447635651, 3.0148923397064, 2.2108495235443, 2.0063579082489, 4.8455424308777, 12.038236618042, 115.36499023438, 4
4.2245447635651, 3.0148923397064, 2.2108614444733, 2.0063579082489, 4.8455419540405, 12.038236618042, 115.4150390625, 4
4.2245447635651, 3.0148923397064, 2.2108674049377, 2.0063698291779, 4.8455419540405, 12.038235664368, 115.46496582031, 4
4.2245447635651, 3.0148923397064, 2.2108793258667, 2.0063817501068, 4.8455414772034, 12.038234710693, 115.51501464844, 4
4.2245447635651, 3.0148923397064, 2.2108852863312, 2.0063996315002, 4.8455414772034, 12.038233757019, 115.56506347656, 4
4.2245447635651, 3.0148923397064, 2.2108852863312, 2.0064055919647, 4.8455410003662, 12.038232803345, 115.61499023438, 4
4.2245447635651, 3.0148923397064, 2.2108852863312, 2.0064115524292, 4.8455410003662, 12.03823184967, 115.6650390625, 4
4.2245447635651, 3.0148923397064, 2.2108912467957, 2.0064175128937, 4.8455405235291, 12.038230895996, 115.71496582031, 4
4.2245447635651, 3.0148923397064, 2.2108972072601, 2.0064175128937, 4.8455405235291, 12.038229942322, 115.76501464844, 4
4.2245447635651, 3.0148923397064, 2.2109031677246, 2.0064234733582, 4.8455405235291, 12.038229942322, 115.81701660156, 4
4.2245447635651, 3.0148923397064, 2.2109091281891, 2.0064234733582, 4.8455400466919, 12.038228988647, 115.86499023438, 4
4.2245447635651, 3.0148923397064, 2.2109091281891, 2.0064294338226, 4.8455400466919, 12.038228034973, 115.9150390625, 4
4.2245447635651, 3.0148923397064, 2.2109150886536, 2.0064353942871, 4.8455395698547, 12.038227081299, 115.96704101563, 4
4.2245447635651, 3.0148923397064, 2.210921049118, 2.0064473152161, 4.8455395698547, 12.038226127625, 116.01696777344, 4
4.2245447635651, 3.0148923397064, 2.2109270095825, 2.006459236145, 4.8455390930176, 12.03822517395, 116.06701660156, 4
4.2245447635651, 3.0148923397064, 2.210932970047, 2.006471157074, 4.8455390930176, 12.038224220276, 116.11706542969, 4
4.2245447635651, 3.0148923397064, 2.210944890976, 2.0064830780029, 4.8455386161804, 12.038224220276, 116.1669921875, 4
4.2245447635651, 3.0148923397064, 2.2109508514404, 2.0065009593964, 4.8455386161804, 12.038223266602, 116.21704101563, 4
4.2245447635651, 3.0148923397064, 2.2109568119049, 2.0065248012543, 4.8455381393433, 12.038222312927, 116.26696777344, 4
4.2245447635651, 3.0148923397064, 2.2109687328339, 2.0065426826477, 4.8455381393433, 12.038221359253, 116.31701660156, 4
4.2245447635651, 3.0148923397064, 2.2109746932983, 2.0065605640411, 4.8455381393433, 12.038220405579, 116.36706542969, 4
4.2245447635651, 3.0148923397064, 2.2109866142273, 2.0065784454346, 4.8455376625061, 12.038219451904, 116.4169921875, 4
4.2245447635651, 3.0148923397064, 2.2109925746918, 2.006596326828, 4.8455376625061, 12.03821849823, 116.46704101563, 4
4.2245447635651, 3.0148923397064, 2.2109985351563, 2.0066142082214, 4.8455371856689, 12.038217544556, 116.51696777344, 4
4.2245447635651, 3.0148923397064, 2.2110044956207, 2.0066320896149, 4.8455371856689, 12.038216590881, 116.56701660156, 4
4.2245447635651, 3.0148923397064, 2.2110104560852, 2.0066440105438, 4.8455367088318, 12.038216590881, 116.61706542969, 4
4.2245447635651, 3.0148923397064, 2.2110164165497, 2.0066559314728, 4.8455367088318, 12.038215637207, 116.6669921875, 4
4.2245447635651, 3.0148923397064, 2.2110164165497, 2.0066678524017, 4.8455362319946, 12.038214683533, 116.71704101563, 4
4.2245447635651, 3.0148923397064, 2.2110223770142, 2.0066738128662, 4.8455362319946, 12.038213729858, 116.76696777344, 4
4.2245447635651, 3.0148923397064, 2.2110223770142, 2.0066797733307, 4.8455362319946, 12.038212776184, 116.81506347656, 4
4.2245447635651, 3.0148923397064, 2.2110283374786, 2.0066857337952, 4.8455357551575, 12.03821182251, 116.86499023438, 4
4.2245447635651, 3.0148923397064, 2.2110283374786, 2.0066857337952, 4.8455357551575, 12.038210868835, 116.9150390625, 4
4.2245447635651, 3.0148923397064, 2.2110283374786, 2.0066916942596, 4.8455352783203, 12.038209915161, 116.96496582031, 4
4.2245447635651, 3.0148923397064, 2.2110342979431, 2.0066976547241, 4.8455352783203, 12.038209915161, 117.01501464844, 4
4.2245447635651, 3.0148923397064, 2.2110402584076, 2.0066976547241, 4.8455348014832, 12.038208961487, 117.06506347656, 4
4.2245447635651, 3.0148923397064, 2.2110521793365, 2.0067036151886, 4.8455348014832, 12.038208007813, 117.11499023438, 4
4.2245447635651, 3.0148923397064, 2.2110641002655, 2.0067095756531, 4.845534324646, 12.038207054138, 117.1650390625, 4
4.2245447635651, 3.0148923397064, 2.2110819816589, 2.0067155361176, 4.845534324646, 12.038206100464, 117.21496582031, 4
4.2245447635651, 3.0148923397064, 2.2110998630524, 2.006721496582, 4.8455338478088, 12.03820514679, 117.26501464844, 4
4.2245447635651, 3.0148923397064, 2.2111177444458, 2.0067274570465, 4.8455338478088, 12.038204193115, 117.31506347656, 4
4.2245447635651, 3.0148923397064, 2.2111356258392, 2.006733417511, 4.8455338478088, 12.038204193115, 117.36499023438, 4
4.2245447635651, 3.0148923397064, 2.2111535072327, 2.0067393779755, 4.8455333709717, 12.038203239441, 117.4150390625, 4
4.2245447635651, 3.0148923397064, 2.2111594676971, 2.0067453384399, 4.8455333709717, 12.038202285767, 117.44897460938, 4
4.2245507240295, 3.0148923397064, 2.2111833095551, 2.0067512989044, 4.8455328941345, 12.038201332092, 117.51501464844, 4
4.2245507240295, 3.0148983001709, 2.2112011909485, 2.0067632198334, 4.8455328941345, 12.038200378418, 117.56506347656, 4
4.2245507240295, 3.0148983001709, 2.2112190723419, 2.0067691802979, 4.8455324172974, 12.038200378418, 117.59899902344, 4
4.2245626449585, 3.0149042606354, 2.2112548351288, 2.0067811012268, 4.8455324172974, 12.038198471069, 117.6650390625, 4
4.2245805263519, 3.0149161815643, 2.2112905979156, 2.0067930221558, 4.8455319404602, 12.038197517395, 117.71496582031, 4
4.2245984077454, 3.0149281024933, 2.211332321167, 2.0068109035492, 4.8455319404602, 12.038197517395, 117.76501464844, 4
4.2246282100677, 3.0149459838867, 2.2113859653473, 2.0068287849426, 4.845531463623, 12.038196563721, 117.81506347656, 4
4.2246580123901, 3.0149638652802, 2.2114455699921, 2.0068526268005, 4.845531463623, 12.038195610046, 117.86499023438, 4
4.224693775177, 3.0149877071381, 2.2115170955658, 2.0068824291229, 4.845531463623, 12.038194656372, 117.9150390625, 4
4.2247354984283, 3.015011548996, 2.2115886211395, 2.0069122314453, 4.8455309867859, 12.038193702698, 117.96496582031, 4
4.2247712612152, 3.0150353908539, 2.2116601467133, 2.0069420337677, 4.8455309867859, 12.038192749023, 118.01501464844, 4
4.2248129844666, 3.0150592327118, 2.2117376327515, 2.0069718360901, 4.8455305099487, 12.038191795349, 118.06506347656, 4
4.2248427867889, 3.0150771141052, 2.2118091583252, 2.0070016384125, 4.8455305099487, 12.038191795349, 118.11499023438, 4
4.2248785495758, 3.0151009559631, 2.2118806838989, 2.0070314407349, 4.8455300331116, 12.038189888, 118.1650390625, 4
4.2249083518982, 3.0151188373566, 2.2119522094727, 2.0070552825928, 4.8455300331116, 12.038189888, 118.21496582031, 4
4.2249381542206, 3.01513671875, 2.2120118141174, 2.0070791244507, 4.8455295562744, 12.038188934326, 118.26501464844, 4
4.2249619960785, 3.0151605606079, 2.2120773792267, 2.0071029663086, 4.8455295562744, 12.038187980652, 118.31506347656, 4
4.2249917984009, 3.0151784420013, 2.212131023407, 2.007132768631, 4.8455295562744, 12.038187026978, 118.36499023438, 4
4.2250156402588, 3.0151963233948, 2.2121965885162, 2.0071566104889, 4.8455290794373, 12.038186073303, 118.4150390625, 4
4.2250394821167, 3.0152201652527, 2.2122502326965, 2.0071864128113, 4.8455290794373, 12.038185119629, 118.46496582031, 4
4.2250633239746, 3.0152380466461, 2.2123157978058, 2.0072162151337, 4.8455286026001, 12.038184165955, 118.51501464844, 4
4.2250871658325, 3.0152559280396, 2.2123754024506, 2.0072400569916, 4.8455286026001, 12.038184165955, 118.56506347656, 4
